timestamp,true_x,true_y,pred_x,pred_y,dist_error
1769459875.5414934,10.139487266540527,-19.230817794799805,13.898233413696289,-20.20970344543457,3.884120464324951
1769459875.5608287,10.107998847961426,-19.22381591796875,13.835016250610352,-20.22023582458496,3.8579154014587402
1769459875.5809693,10.03722095489502,-19.207746505737305,13.769253730773926,-20.231178283691406,3.869816541671753
1769459875.6009243,10.0057954788208,-19.200462341308594,13.666943550109863,-20.186403274536133,3.7915802001953125
1769459875.6211588,9.911641120910645,-19.178098678588867,13.570904731750488,-20.139148712158203,3.7833616733551025
1769459875.6409945,9.895967483520508,-19.17429542541504,13.50487995147705,-20.147937774658203,3.7379446029663086
1769459875.6607683,9.841147422790527,-19.160818099975586,13.442489624023438,-20.119705200195312,3.7268123626708984
1769459875.6810524,9.80985164642334,-19.152997970581055,13.375645637512207,-20.1279354095459,3.6966729164123535
1769459875.7008471,9.716093063354492,-19.1290225982666,13.285377502441406,-20.049474716186523,3.6860580444335938
1769459875.7207932,9.677085876464844,-19.118806838989258,13.218785285949707,-20.05605697631836,3.663614511489868
1769459875.7408152,9.599177360534668,-19.097972869873047,13.238252639770508,-20.09000015258789,3.7718679904937744
1769459875.7610207,9.55250072479248,-19.085216522216797,13.087445259094238,-20.038578033447266,3.6612470149993896
1769459875.7807372,9.505877494812012,-19.072269439697266,13.021230697631836,-20.044553756713867,3.647334337234497
1769459875.801021,9.436041831970215,-19.052488327026367,12.986438751220703,-20.057703018188477,3.689955711364746
1769459875.8210056,9.343120574951172,-19.02544593811035,12.920146942138672,-20.0638484954834,3.724700689315796
1769459875.8407557,9.28129768371582,-19.00699234008789,12.881782531738281,-20.041748046875,3.7462260723114014
1769459875.8607364,9.234997749328613,-18.992931365966797,12.816032409667969,-20.047399520874023,3.7330574989318848
1769459875.8807886,9.20416259765625,-18.98345184326172,12.707743644714355,-20.015810012817383,3.6525118350982666
1769459875.9008343,9.150264739990234,-18.966659545898438,12.641291618347168,-20.020776748657227,3.646702289581299
1769459875.9208035,9.111815452575684,-18.954505920410156,12.575438499450684,-19.995128631591797,3.616570234298706
1769459875.940823,9.073407173156738,-18.94222068786621,12.508889198303223,-19.99955940246582,3.594508647918701
1769459875.9609559,9.019707679748535,-18.924802780151367,12.495944023132324,-19.998363494873047,3.6382346153259277
1769459875.9807029,8.958439826965332,-18.90458106994629,12.431045532226562,-20.00263214111328,3.6420743465423584
1769459876.000757,8.904921531677246,-18.886611938476562,12.405077934265137,-19.989410400390625,3.6697769165039062
1769459876.020792,8.828617095947266,-18.860496520996094,12.340285301208496,-19.993392944335938,3.689887285232544
1769459876.0408366,8.790533065795898,-18.847244262695312,12.23225212097168,-19.90897560119629,3.601764440536499
1769459876.0608053,8.737290382385254,-18.82847023010254,12.166807174682617,-19.91136932373047,3.5964224338531494
1769459876.0808098,8.653807640075684,-18.7984561920166,12.188505172729492,-19.920528411865234,3.708521842956543
1769459876.1008568,8.585671424865723,-18.7734317779541,12.124676704406738,-19.923030853271484,3.7210395336151123
1769459876.1207623,8.525236129760742,-18.750837326049805,12.108478546142578,-19.924665451049805,3.7706098556518555
1769459876.141008,8.464925765991211,-18.72791290283203,11.962017059326172,-19.855941772460938,3.6745195388793945
1769459876.1607664,8.427294731140137,-18.71341896057129,11.897542953491211,-19.857162475585938,3.653871774673462
1769459876.180955,8.397225379943848,-18.701730728149414,11.886604309082031,-19.868839263916016,3.6793887615203857
1769459876.2008097,8.367189407348633,-18.689960479736328,11.823119163513184,-19.870254516601562,3.651923656463623
1769459876.2210217,8.337183952331543,-18.67810821533203,11.71837329864502,-19.792905807495117,3.5602266788482666
1769459876.2410069,8.307211875915527,-18.666173934936523,11.65338134765625,-19.792898178100586,3.5307729244232178
1769459876.2609017,8.239893913269043,-18.639020919799805,11.569939613342285,-19.725799560546875,3.502897262573242
1769459876.2808294,8.180196762084961,-18.614540100097656,11.5051851272583,-19.724550247192383,3.5053772926330566
1769459876.300892,8.098333358764648,-18.580347061157227,11.437566757202148,-19.67586326599121,3.5143468379974365
1769459876.3207984,8.031545639038086,-18.55191421508789,11.372902870178223,-19.67375373840332,3.5246548652648926
1769459876.3413103,7.957542896270752,-18.51984214782715,11.281286239624023,-19.63125228881836,3.5046396255493164
1769459876.3607352,7.905872344970703,-18.49709129333496,11.217375755310059,-19.628480911254883,3.4994425773620605
1769459876.3808346,7.83224630355835,-18.464162826538086,11.130240440368652,-19.573320388793945,3.479511022567749
1769459876.4008222,7.795517921447754,-18.447509765625,11.064554214477539,-19.56955909729004,3.456239700317383
1769459876.4207935,7.736870765686035,-18.420604705810547,11.008634567260742,-19.532066345214844,3.455399513244629
1769459876.440739,7.692982196807861,-18.400217056274414,10.943232536315918,-19.527698516845703,3.440253496170044
1769459876.4608507,7.663769721984863,-18.386524200439453,10.882774353027344,-19.507564544677734,3.4086244106292725
1769459876.4808056,7.620020866394043,-18.36583709716797,10.817487716674805,-19.502912521362305,3.3936314582824707
1769459876.500858,7.5836286544799805,-18.348461151123047,10.76724624633789,-19.445837020874023,3.3674404621124268
1769459876.520858,7.540036201477051,-18.32744598388672,10.702213287353516,-19.44023895263672,3.352264165878296
1769459876.541266,7.474809169769287,-18.295589447021484,10.620548248291016,-19.396543502807617,3.3328325748443604
1769459876.5610826,7.43143367767334,-18.274127960205078,10.556161880493164,-19.390350341796875,3.318113088607788
1769459876.5808945,7.38814640045166,-18.252490997314453,10.514081954956055,-19.33477783203125,3.3079934120178223
1769459876.6008894,7.316197872161865,-18.216033935546875,10.449084281921387,-19.32756996154785,3.3242273330688477
1769459876.6207685,7.2946624755859375,-18.205001831054688,10.392313957214355,-19.27523422241211,3.27732253074646
1769459876.640783,7.187323570251465,-18.149179458618164,10.327391624450684,-19.26717185974121,3.3331568241119385
1769459876.6608446,7.158796787261963,-18.13410758972168,10.24888801574707,-19.228965759277344,3.2783191204071045
1769459876.6811616,7.066369533538818,-18.0845890045166,10.183100700378418,-19.22028350830078,3.317199468612671
1769459876.7009006,7.045103073120117,-18.07304573059082,10.13120174407959,-19.17115020751953,3.2756433486938477
1769459876.7208831,6.981444835662842,-18.03815460205078,10.06635570526123,-19.1618595123291,3.2831976413726807
1769459876.7408514,6.946171760559082,-18.018600463867188,10.001919746398926,-19.102096557617188,3.2421536445617676
1769459876.7608225,6.889874458312988,-17.9870662689209,9.937102317810059,-19.091907501220703,3.2413382530212402
1769459876.780919,6.840755462646484,-17.95922088623047,9.877839088439941,-19.0692138671875,3.2335684299468994
1769459876.8008885,6.8197455406188965,-17.947216033935547,9.813050270080566,-19.058820724487305,3.1930453777313232
1769459876.8209314,6.770817756652832,-17.919034957885742,9.785202980041504,-19.040138244628906,3.2161145210266113
1769459876.8410993,6.728986740112305,-17.894695281982422,9.746769905090332,-19.007741928100586,3.2165024280548096
1769459876.8607256,6.694203853607178,-17.87428092956543,9.683424949645996,-18.996845245361328,3.193053960800171
1769459876.8814597,6.645625114440918,-17.845502853393555,9.651095390319824,-18.956165313720703,3.2041256427764893
1769459876.9010248,6.590275764465332,-17.812328338623047,9.587662696838379,-18.944599151611328,3.2041170597076416
1769459876.9210012,6.541993618011475,-17.783052444458008,9.532584190368652,-18.923006057739258,3.200488328933716
1769459876.9407415,6.473262786865234,-17.74083137512207,9.469898223876953,-18.911357879638672,3.2171342372894287
1769459876.9608142,6.418486595153809,-17.706716537475586,9.497199058532715,-18.921907424926758,3.3098576068878174
1769459876.9807804,6.343474388122559,-17.65932273864746,9.435742378234863,-18.91059112548828,3.335834264755249
