Frame,FPS,IoU,CenterError,GT_Occluded
483,155.46263035930212,0.21087770721380883,10.198039027185569,False
484,155.88826614990745,0.21087770721380883,10.198039027185569,False
485,148.6411523137779,0.2169027845627748,10.307764064044152,False
486,154.37625816650404,0.2169027845627748,10.307764064044152,False
487,154.7846968085098,0.2169027845627748,10.307764064044152,False
488,135.648767359651,0.21104054714215925,9.82344135219425,False
489,133.51576928047817,0.21104054714215925,9.82344135219425,False
490,150.79633281414155,0.21104054714215925,9.82344135219425,False
491,149.51241012809027,0.2169027845627748,10.307764064044152,False
492,126.73291418534181,0.2169027845627748,10.307764064044152,False
493,145.23250344092108,0.2169027845627748,10.307764064044152,False
494,153.7648240822777,0.2169027845627748,10.307764064044152,False
495,154.33854128162417,0.2169027845627748,9.340770846134703,False
496,154.97429518852854,0.2169027845627748,10.111874208078342,False
497,155.3711334728152,0.20517830972154372,8.558621384311845,False
498,154.91825970404105,0.20517830972154372,9.7082439194738,False
499,152.8268224522164,0.20517830972154372,8.558621384311845,False
500,155.09327076664,0.20517830972154372,9.7082439194738,False
501,154.2047629533543,0.20517830972154372,9.5524865872714,False
502,155.85223587176105,0.20517830972154372,9.7082439194738,False
503,155.95424739053453,0.21087770721380883,10.198039027185569,False
504,141.10719193724793,0.21087770721380883,10.44030650891055,False
505,142.89400951159686,0.21087770721380883,10.198039027185569,False
506,148.58381791469148,0.21087770721380883,10.44030650891055,False
507,149.8423433784144,0.21087770721380883,10.198039027185569,False
508,153.39968994854667,0.21087770721380883,10.198039027185569,False
509,152.55585985364402,0.20485262986484287,10.307764064044152,False
510,154.2314715178428,0.20485262986484287,10.307764064044152,False
511,153.9937509335871,0.20485262986484287,10.307764064044152,False
512,155.65803734827816,0.19931607230092818,10.793516572461451,False
513,155.84446348517469,0.19931607230092818,10.793516572461451,False
514,156.2196104039136,0.19931607230092818,10.793516572461451,False
515,155.62501964765872,0.19931607230092818,10.793516572461451,False
516,154.29584314654895,0.19931607230092818,9.82344135219425,False
517,139.06739734531465,0.19931607230092818,8.860022573334675,False
518,148.14077402961868,0.19931607230092818,9.82344135219425,False
519,146.97634386350248,0.19931607230092818,8.860022573334675,False
520,150.17761506533776,0.19931607230092818,9.82344135219425,False
521,139.58025704262656,0.19377951473701352,9.340770846134703,False
522,149.07093033378771,0.19377951473701352,10.307764064044152,False
523,152.761313502878,0.19377951473701352,9.340770846134703,False
524,149.70976516376527,0.19377951473701352,10.307764064044152,False
525,154.23741858385063,0.19377951473701352,9.340770846134703,False
526,154.52707144311904,0.19377951473701352,10.307764064044152,False
527,155.94819151560745,0.19377951473701352,10.307764064044152,False
528,149.12194760421426,0.19377951473701352,10.307764064044152,False
529,153.65852496728226,0.19377951473701352,10.307764064044152,False
530,153.87906029135462,0.1880801172447484,10.198039027185569,False
531,152.64427975483497,0.1880801172447484,10.04987562112089,False
532,152.11968898825347,0.1880801172447484,10.198039027185569,False
533,156.02203717661897,0.19345383488031265,10.547511554864494,False
534,155.84810669486063,0.19345383488031265,10.688779163215974,False
535,155.50621861592933,0.19345383488031265,10.547511554864494,False
536,154.89277625010476,0.19377951473701352,10.307764064044152,False
537,154.44242039072387,0.19377951473701352,9.12414379544733,False
538,154.90503701610766,0.19377951473701352,10.307764064044152,False
539,154.9526348533412,0.19377951473701352,9.12414379544733,False
540,155.33341151781713,0.19377951473701352,10.307764064044152,False
541,156.00959895860473,0.19377951473701352,9.12414379544733,False
542,154.77650350282443,0.19345383488031265,10.920164833920778,False
543,156.56143494191335,0.19345383488031265,9.7082439194738,False
544,155.8196213365054,0.19345383488031265,10.920164833920778,False
545,155.81427997364244,0.19345383488031265,9.7082439194738,False
546,148.43049593597303,0.19345383488031265,9.7082439194738,False
547,154.0693410639166,0.19345383488031265,9.7082439194738,False
548,153.28285115913258,0.1880801172447484,10.198039027185569,False
549,154.64103254435994,0.1880801172447484,10.198039027185569,False
550,154.24883823631262,0.1880801172447484,10.198039027185569,False
551,153.26779193835938,0.1880801172447484,10.198039027185569,False
552,155.49920609880326,0.1880801172447484,9.219544457292887,False
553,155.12218897264282,0.1880801172447484,10.198039027185569,False
554,149.1729775537929,0.18238071975248332,9.340770846134703,False
555,149.10945125783513,0.18238071975248332,10.307764064044152,False
556,150.1968103904952,0.18238071975248332,9.340770846134703,False
557,144.18914154831742,0.18238071975248332,10.307764064044152,False
558,146.55377336396893,0.18238071975248332,9.340770846134703,False
559,149.66125671155905,0.18238071975248332,10.307764064044152,False
560,151.7205719744187,0.1771698420452695,9.617692030835672,False
561,152.72883667056024,0.1771698420452695,10.51189802081432,False
562,153.27366491740543,0.1771698420452695,9.617692030835672,False
563,152.96009133552974,0.1719589643380557,11.01135777277262,False
564,150.15977751126087,0.1719589643380557,10.111874208078342,False
565,154.93847006007738,0.1719589643380557,11.01135777277262,False
566,155.34769688495246,0.1719589643380557,10.307764064044152,False
567,150.27754760266737,0.1719589643380557,11.10180165558726,False
568,153.66466405754312,0.1719589643380557,10.307764064044152,False
569,154.62666165676282,0.16658524670249145,10.198039027185569,False
570,150.08479791081962,0.16658524670249145,10.44030650891055,False
571,152.35745740999636,0.16658524670249145,10.198039027185569,False
572,151.96217357575352,0.17163328448135484,10.688779163215974,False
573,151.53652734953977,0.17163328448135484,10.688779163215974,False
574,153.24378787994883,0.17163328448135484,10.688779163215974,False
575,152.7625036491143,0.1771698420452695,10.793516572461451,False
576,121.1215369838557,0.1771698420452695,9.82344135219425,False
577,136.3049075355214,0.1771698420452695,10.793516572461451,False
578,148.7071548663078,0.17163328448135484,9.962429422585638,False
579,155.5437826194755,0.17163328448135484,10.920164833920778,False
580,154.37578152739397,0.17163328448135484,9.013878188659973,False
581,151.74248935374695,0.1766813222602182,9.486832980505138,False
582,150.32984623211019,0.1766813222602182,9.486832980505138,False
583,154.36408096025573,0.1766813222602182,10.44030650891055,False
584,152.12825141810154,0.17163328448135484,9.962429422585638,False
585,155.08314472638216,0.17163328448135484,10.920164833920778,False
586,155.0431345504633,0.17163328448135484,10.920164833920778,False
587,156.0459698943631,0.17163328448135484,9.962429422585638,False
588,147.80187572404444,0.17163328448135484,10.920164833920778,False
589,148.15223056516817,0.17163328448135484,9.962429422585638,False
590,148.11815147954482,0.17163328448135484,10.920164833920778,False
591,143.7710750424628,0.17163328448135484,9.962429422585638,False
592,146.3513653338399,0.17163328448135484,9.962429422585638,False
593,146.4415508570272,0.17163328448135484,10.920164833920778,False
594,144.5315616461798,0.17163328448135484,10.920164833920778,False
595,148.21426268814133,0.17163328448135484,10.920164833920778,False
596,152.8930888960171,0.17163328448135484,11.884864324004713,False
597,141.01249793769222,0.17163328448135484,10.920164833920778,False
598,103.40284279231518,0.17163328448135484,9.962429422585638,False
599,103.30534757032537,0.17163328448135484,10.920164833920778,False
600,102.84847067409562,0.17163328448135484,9.962429422585638,False
601,102.40916537451902,0.17163328448135484,10.920164833920778,False
602,121.61711357104696,0.16658524670249145,10.44030650891055,False
603,119.13653177591705,0.16658524670249145,10.44030650891055,False
604,150.82847062344044,0.16658524670249145,10.44030650891055,False
605,141.66617555725807,0.17163328448135484,10.920164833920778,False
606,148.77786423424777,0.17163328448135484,10.920164833920778,False
607,149.94410083920715,0.17163328448135484,9.962429422585638,False
608,152.6253855698803,0.17163328448135484,9.962429422585638,False
609,155.40380201617785,0.17163328448135484,10.920164833920778,False
610,155.9881592508076,0.17163328448135484,9.962429422585638,False
611,155.39387685967623,0.17163328448135484,11.884864324004713,False
612,155.85102138525374,0.17163328448135484,9.962429422585638,False
613,156.4615408927101,0.17163328448135484,9.962429422585638,False
614,156.55160645430962,0.16658524670249145,10.44030650891055,False
615,156.65186097711285,0.16658524670249145,10.44030650891055,False
616,156.2611580233151,0.16658524670249145,9.486832980505138,False
617,153.72882327811035,0.17163328448135484,10.920164833920778,False
618,151.6094939684437,0.17163328448135484,9.962429422585638,False
619,155.05301495160717,0.16658524670249145,10.44030650891055,False
620,155.33681370642336,0.16658524670249145,9.486832980505138,False
621,155.22062050063928,0.16153720892362808,9.013878188659973,False
622,148.5845023095232,0.16658524670249145,9.486832980505138,False
623,154.5634471358234,0.16658524670249145,9.486832980505138,False
624,155.07304405594166,0.17163328448135484,9.962429422585638,False
625,151.58072166065776,0.17163328448135484,9.013878188659973,False
626,148.88658147773506,0.16658524670249145,10.44030650891055,False
627,151.8255888365681,0.16658524670249145,9.486832980505138,False
628,153.56963400056267,0.16658524670249145,10.44030650891055,False
629,155.59201595129346,0.17163328448135484,10.920164833920778,False
630,145.70976538104998,0.17163328448135484,10.920164833920778,False
631,152.69145408835186,0.17163328448135484,10.920164833920778,False
632,155.32544953126663,0.1612115290669272,10.307764064044152,False
633,155.32520827168864,0.1612115290669272,9.340770846134703,False
634,155.85102138525374,0.1612115290669272,11.280514172678478,False
635,155.823773285136,0.1612115290669272,9.340770846134703,False
636,155.4357353283821,0.1612115290669272,10.594810050208546,False
637,155.30344973999874,0.1612115290669272,10.307764064044152,False
638,153.34596290683834,0.1605601693535255,10.920164833920778,False
639,153.96665051556502,0.1605601693535255,9.7082439194738,False
640,154.18595597220028,0.15583781143136297,10.44030650891055,False
641,154.95698084297837,0.15583781143136297,10.198039027185569,False
642,156.32652672003343,0.15111545350920044,10.688779163215974,False
643,154.7122089902027,0.15583781143136297,10.198039027185569,False
644,152.66811966005085,0.15583781143136297,10.198039027185569,False
645,153.1654629648208,0.1605601693535255,10.688779163215974,False
646,154.16332710359328,0.15583781143136297,10.198039027185569,False
647,146.01524399147272,0.15583781143136297,11.180339887498949,False
648,153.69116222025326,0.15111545350920044,9.962429422585638,False
649,154.82500516728456,0.15583781143136297,9.486832980505138,False
650,155.2771160816006,0.15583781143136297,11.40175425099138,False
651,154.27318201396852,0.1605601693535255,9.7082439194738,False
652,154.94929749087504,0.15583781143136297,10.44030650891055,False
653,155.42097480657083,0.15046409379579873,10.307764064044152,False
654,156.23842859138244,0.14590457580198665,11.067971810589327,False
655,156.61106190913583,0.14590457580198665,9.82344135219425,False
656,151.42363198969593,0.14590457580198665,11.067971810589327,False
657,153.6190340127903,0.14590457580198665,9.82344135219425,False
658,143.26054408348995,0.14590457580198665,11.067971810589327,False
659,140.50868076680646,0.15583781143136297,10.44030650891055,False
660,147.31669273435546,0.15583781143136297,10.44030650891055,False
661,151.26734809581637,0.15583781143136297,10.44030650891055,False
662,152.82728957439738,0.15583781143136297,11.40175425099138,False
663,154.9372697729007,0.15583781143136297,11.40175425099138,False
664,155.18607819485072,0.15583781143136297,11.40175425099138,False
665,156.26142661682135,0.15111545350920044,11.884864324004713,False
666,155.26118035759754,0.15111545350920044,10.920164833920778,False
667,154.9168197373943,0.15111545350920044,9.962429422585638,False
668,155.67478168168617,0.15111545350920044,10.688779163215974,False
669,156.19394101835638,0.15111545350920044,9.7082439194738,False
670,155.3537303460054,0.15111545350920044,10.688779163215974,False
671,156.65652367894685,0.15583781143136297,10.04987562112089,False
672,155.36123662572794,0.15583781143136297,11.045361017187261,False
673,156.86655910849598,0.15583781143136297,10.04987562112089,False
674,155.76636976038927,0.15111545350920044,11.543396380615196,False
675,154.93292488882787,0.15111545350920044,9.5524865872714,False
676,156.31941559048565,0.15111545350920044,9.5524865872714,False
677,156.63588719271368,0.14590457580198665,9.617692030835672,False
678,156.45591064615195,0.14590457580198665,9.617692030835672,False
679,156.8120732751456,0.14590457580198665,9.617692030835672,False
680,131.2360414065459,0.14590457580198665,9.513148795220223,False
681,126.69720407144,0.14590457580198665,9.617692030835672,False
682,152.73632471498257,0.14069369809477283,9.7082439194738,False
683,155.7522741389547,0.14069369809477283,10.547511554864494,False
684,153.99114242948747,0.13548282038755902,10.606601717798213,False
685,154.0757504182386,0.13548282038755902,10.51189802081432,False
686,148.6252241082598,0.14069369809477283,10.547511554864494,False
687,150.80683921080367,0.14069369809477283,10.5,False
688,136.30657966853784,0.14069369809477283,10.547511554864494,False
689,150.11866129582128,0.13124898225044782,10.012492197250394,False
690,153.01940178901103,0.13124898225044782,10.111874208078342,False
691,156.6720107489533,0.13629702002931118,10.0,False
692,156.3728015156903,0.14069369809477283,10.688779163215974,False
693,157.0299234651856,0.14590457580198665,10.606601717798213,False
694,155.94476249378755,0.14590457580198665,10.606601717798213,False
695,155.03183733811576,0.14590457580198665,10.606601717798213,False
696,155.99594597735594,0.14590457580198665,10.606601717798213,False
697,156.58082592627736,0.14590457580198665,10.606601717798213,False
698,153.86745857118677,0.14590457580198665,10.606601717798213,False
699,156.47848303499407,0.14590457580198665,10.606601717798213,False
700,155.95305563500497,0.14590457580198665,10.606601717798213,False
701,155.69179625673328,0.14590457580198665,10.606601717798213,False
702,154.94087069022285,0.14590457580198665,10.606601717798213,False
703,155.36217797887167,0.14590457580198665,10.606601717798213,False
704,154.77748569546478,0.14590457580198665,10.606601717798213,False
705,155.4655306489411,0.14590457580198665,10.606601717798213,False
706,155.17476014249388,0.14590457580198665,10.606601717798213,False
707,155.24425976587304,0.14590457580198665,10.606601717798213,False
708,154.3984728138257,0.14590457580198665,10.606601717798213,False
709,154.79188463298922,0.14590457580198665,10.606601717798213,False
710,155.0337601516106,0.15111545350920044,10.5,False
711,155.85566082566407,0.15111545350920044,10.5,False
712,150.69775320198818,0.15111545350920044,10.547511554864494,False
713,154.6412716832192,0.14590457580198665,10.606601717798213,False
714,155.34453553848007,0.14590457580198665,10.51189802081432,False
715,154.5955139782945,0.14590457580198665,10.606601717798213,False
716,153.59822268424568,0.14069369809477283,10.5,False
717,153.781612886161,0.14069369809477283,10.547511554864494,False
718,155.11326215289142,0.14590457580198665,10.51189802081432,False
719,153.88024423872366,0.14590457580198665,10.51189802081432,False
720,154.18690691042588,0.15111545350920044,10.5,False
721,154.90935633923166,0.15111545350920044,11.5,False
722,154.87401695653662,0.14639309558703795,12.0,False
723,131.40050202875804,0.14639309558703795,11.0,False
724,152.32628900409833,0.14639309558703795,12.0,False
725,122.66531113320177,0.14639309558703795,10.0,False
726,114.76729095482254,0.14639309558703795,12.0,False
727,153.36691762095396,0.14639309558703795,12.0,False
728,151.30726450386047,0.14639309558703795,12.0,False
729,154.01134878826952,0.14639309558703795,11.0,False
730,154.66882543101948,0.14639309558703795,11.0,False
731,155.42945391260233,0.14639309558703795,11.0,False
732,134.24015241089944,0.14639309558703795,10.0,False
733,115.08818805041645,0.14639309558703795,11.0,False
734,149.441224318152,0.14639309558703795,12.0,False
735,148.2851636393509,0.14639309558703795,11.0,False
736,152.82586486067248,0.14639309558703795,12.0,False
737,155.39969656655248,0.14639309558703795,12.0,False
738,154.84039593927966,0.14639309558703795,11.0,False
739,153.36574155940139,0.14639309558703795,11.0,False
740,154.04935679772055,0.14639309558703795,11.0,False
741,155.4110716090703,0.14639309558703795,10.0,False
742,154.96130306339901,0.14639309558703795,11.0,False
743,149.23811702686032,0.14134505780817455,11.01135777277262,False
744,153.20685698737407,0.14134505780817455,11.01135777277262,False
745,153.18592252009225,0.14134505780817455,10.012492197250394,False
746,154.57016047783202,0.14134505780817455,10.012492197250394,False
747,154.79212423863558,0.14134505780817455,11.01135777277262,False
748,154.41759397005472,0.14134505780817455,11.01135777277262,False
749,154.29846198379065,0.14134505780817455,11.01135777277262,False
750,154.08622017718992,0.14134505780817455,11.01135777277262,False
751,154.96252773635544,0.14134505780817455,12.010412149464313,False
752,153.892605737301,0.14134505780817455,11.01135777277262,False
753,153.878847182763,0.14134505780817455,10.012492197250394,False
754,154.25219308055512,0.14134505780817455,10.012492197250394,False
755,154.5897782456008,0.14134505780817455,12.010412149464313,False
756,154.08052217272643,0.14134505780817455,12.010412149464313,False
757,155.21192325577496,0.14134505780817455,11.01135777277262,False
758,153.8985266986242,0.14134505780817455,11.10180165558726,False
759,154.25887941105194,0.14134505780817455,10.111874208078342,False
760,154.23646702246964,0.14134505780817455,11.10180165558726,False
761,154.91439585399505,0.14069369809477283,11.543396380615196,False
762,155.0327987389012,0.14069369809477283,10.547511554864494,False
763,156.10450572240092,0.14069369809477283,11.543396380615196,False
764,155.330299007719,0.13629702002931118,11.045361017187261,False
765,154.72539877763842,0.13629702002931118,11.045361017187261,False
766,153.2715505930996,0.13629702002931118,11.045361017187261,False
767,154.99764326083422,0.13629702002931118,11.045361017187261,False
768,154.77772525653634,0.13629702002931118,11.045361017187261,False
769,156.02203717661897,0.13629702002931118,11.045361017187261,False
770,154.81541744816198,0.13629702002931118,12.041594578792296,False
771,154.90743661032786,0.13629702002931118,12.041594578792296,False
772,154.7167808760157,0.13629702002931118,11.045361017187261,False
773,154.8790781597268,0.13190034196384953,10.547511554864494,False
774,153.57034151279686,0.13190034196384953,11.5,False
775,155.00895951786012,0.13190034196384953,10.5,False
776,153.7787987323091,0.13629702002931118,12.0,False
777,154.9837104371145,0.13629702002931118,11.0,False
778,155.12339212665017,0.13629702002931118,11.045361017187261,False
779,154.45413283735022,0.13629702002931118,12.0,False
780,153.70535973663507,0.13629702002931118,12.041594578792296,False
781,154.75683831779315,0.13629702002931118,11.0,False
782,152.31445624119908,0.13124898225044782,11.01135777277262,False
783,153.4845913749027,0.13124898225044782,12.010412149464313,False
784,154.8584036700203,0.13124898225044782,11.01135777277262,False
785,137.0716425500534,0.12212994626282364,11.5,False
786,117.17510507091671,0.12212994626282364,11.5,False
787,146.7518101102018,0.12212994626282364,11.5,False
788,151.01216659722624,0.12212994626282364,11.5,False
789,146.69269581861272,0.12212994626282364,10.5,False
790,149.03422839316661,0.12212994626282364,9.5,False
791,153.65663611511772,0.12620094447158442,12.0,False
792,155.17427855986477,0.12620094447158442,11.0,False
793,154.94905739839913,0.12620094447158442,11.0,False
794,156.10647960531287,0.1270151441133366,10.51189802081432,False
795,156.27830102357598,0.1270151441133366,10.51189802081432,False
796,145.43502014202312,0.1270151441133366,10.51189802081432,False
797,152.77466287215145,0.1270151441133366,10.606601717798213,False
798,146.02332488977794,0.1270151441133366,10.51189802081432,False
799,151.06908570572224,0.1270151441133366,9.617692030835672,False
800,149.60158852950764,0.12620094447158442,10.0,False
801,146.62698549433895,0.12620094447158442,11.045361017187261,False
802,146.4402427159159,0.12620094447158442,10.0,False
803,147.61215202280312,0.1270151441133366,10.51189802081432,False
804,150.44084432817706,0.1270151441133366,10.51189802081432,False
805,147.91687190132643,0.1270151441133366,10.51189802081432,False
806,143.67729390138737,0.1270151441133366,10.51189802081432,False
807,143.99590360453425,0.1270151441133366,10.51189802081432,False
808,145.78107385546187,0.1270151441133366,9.513148795220223,False
809,152.55329983466274,0.12212994626282364,9.5,False
810,152.39676681115404,0.12212994626282364,10.547511554864494,False
811,153.98566485851566,0.12212994626282364,9.5524865872714,False
812,152.938288635844,0.12212994626282364,10.5,False
813,155.42049169448435,0.12212994626282364,10.547511554864494,False
814,154.96324814125458,0.12212994626282364,10.547511554864494,False
815,154.97693710710442,0.13124898225044782,10.111874208078342,False
816,155.2351020096426,0.13124898225044782,9.12414379544733,False
817,156.03301658630966,0.13124898225044782,10.012492197250394,False
818,155.21047782476862,0.12212994626282364,9.5,False
819,155.27082337012217,0.12212994626282364,9.5524865872714,False
820,154.5591231922765,0.12212994626282364,9.5524865872714,False
821,154.9466325060991,0.12620094447158442,10.0,False
822,155.05472191245735,0.12620094447158442,10.0,False
823,154.76090987034132,0.12620094447158442,10.04987562112089,False
824,154.25124133686467,0.12620094447158442,9.055385138137417,False
825,154.12835100080932,0.12620094447158442,11.0,False
826,154.27199201241334,0.12620094447158442,10.0,False
827,153.67035496007952,0.1270151441133366,9.617692030835672,False
828,155.0436153194255,0.1270151441133366,9.617692030835672,False
829,154.6980641857738,0.1270151441133366,9.513148795220223,False
830,149.52785831099013,0.1270151441133366,10.51189802081432,False
831,153.35609853497385,0.1270151441133366,10.606601717798213,False
832,151.980927001585,0.1270151441133366,10.51189802081432,False
833,154.1071639643205,0.13629702002931118,11.045361017187261,False
834,151.2549700492471,0.13629702002931118,10.04987562112089,False
835,155.32108284888687,0.13629702002931118,9.0,False
836,154.42641704768812,0.13629702002931118,10.198039027185569,False
837,153.6469328691967,0.13629702002931118,9.0,False
838,154.48212108895683,0.13629702002931118,10.0,False
839,155.15619729537923,0.14134505780817455,10.111874208078342,False
840,152.0179855519066,0.14134505780817455,10.012492197250394,False
841,155.20614169327416,0.14134505780817455,10.111874208078342,False
842,155.3745373140497,0.14134505780817455,10.111874208078342,False
843,155.2170065686285,0.14134505780817455,10.111874208078342,False
844,155.0144861037264,0.14134505780817455,10.111874208078342,False
845,154.54909066406034,0.14167073766487542,8.73212459828649,False
846,154.50866322349262,0.14167073766487542,7.566372975210778,False
847,154.85144945602235,0.14167073766487542,8.73212459828649,False
848,155.85930455890025,0.15144113336590131,8.139410298049853,False
849,155.0038898226151,0.15144113336590131,9.12414379544733,False
850,154.04935679772055,0.15144113336590131,8.0156097709407,False
851,155.52172094115525,0.15648917114476468,10.198039027185569,False
852,154.55219583123272,0.15648917114476468,9.0,False
853,154.26030717237927,0.15648917114476468,9.055385138137417,False
854,154.33425373137783,0.15648917114476468,10.0,False
855,155.8899672490768,0.15648917114476468,10.198039027185569,False
856,154.7256381774991,0.15648917114476468,10.04987562112089,False
857,155.36970921471334,0.16153720892362808,9.340770846134703,False
858,156.28882800570767,0.16153720892362808,8.139410298049853,False
859,148.16366692037226,0.16153720892362808,9.12414379544733,False
860,149.50838652343364,0.15648917114476468,9.055385138137417,False
861,150.53752433815424,0.15648917114476468,10.198039027185569,False
862,155.1108561778017,0.16153720892362808,8.139410298049853,False
863,153.53584609075475,0.16153720892362808,8.139410298049853,False
864,153.8506273490106,0.16658524670249145,8.246211251235321,False
865,154.88507527414657,0.16658524670249145,7.615773105863909,False
866,154.09859104576236,0.16153720892362808,9.12414379544733,False
867,154.4194777317076,0.16153720892362808,8.139410298049853,False
868,155.7588485433666,0.16153720892362808,8.381527307120106,False
869,156.58232151142025,0.1719589643380557,9.962429422585638,False
870,154.2219095972757,0.1719589643380557,9.962429422585638,False
871,155.74912056259075,0.1719589643380557,8.73212459828649,False
872,154.86391952527396,0.16658524670249145,8.246211251235321,False
873,155.4546309545925,0.16658524670249145,9.219544457292887,False
874,153.9851906282765,0.16658524670249145,7.615773105863909,False
875,154.18093996718412,0.17163328448135484,8.381527307120106,False
876,154.76476606763933,0.17163328448135484,8.381527307120106,False
877,131.84555295497526,0.17163328448135484,8.73212459828649,False
878,141.53780828703867,0.17163328448135484,8.73212459828649,False
879,152.3258249395457,0.17163328448135484,9.340770846134703,False
880,140.94240008276137,0.17163328448135484,8.381527307120106,False
881,147.77605897801624,0.17163328448135484,9.340770846134703,False
882,153.01425067620823,0.17163328448135484,8.381527307120106,False
883,154.67961520661484,0.1766813222602182,8.54400374531753,False
884,156.04643255228453,0.18238071975248332,9.013878188659973,False
885,156.89119470134506,0.1875915974596971,8.860022573334675,False
886,154.7297320297663,0.1875915974596971,7.905694150420948,False
887,155.60998101091403,0.1875915974596971,7.905694150420948,False
888,152.70735635620701,0.1875915974596971,9.192388155425117,False
889,154.33163367905163,0.1875915974596971,8.276472678623424,False
890,154.0783617895524,0.1875915974596971,8.860022573334675,False
891,154.1556984887192,0.1875915974596971,9.192388155425117,False
892,153.30310707072255,0.1875915974596971,9.192388155425117,False
893,153.52167987106634,0.1875915974596971,9.192388155425117,False
894,154.72228664686324,0.1875915974596971,8.276472678623424,False
895,155.32060035761015,0.1875915974596971,9.192388155425117,False
896,154.56822525536603,0.1875915974596971,9.192388155425117,False
897,151.34511756867096,0.1875915974596971,9.192388155425117,False
898,150.82710568213972,0.1875915974596971,9.617692030835672,False
899,154.77988133955176,0.1875915974596971,10.51189802081432,False
900,151.41514869194725,0.1875915974596971,10.51189802081432,False
901,150.0071928448969,0.1875915974596971,10.124228365658293,False
902,144.61115218067832,0.1875915974596971,9.192388155425117,False
903,144.84220528051227,0.1875915974596971,8.276472678623424,False
904,151.42065126324948,0.1875915974596971,9.192388155425117,False
905,152.46310240458706,0.18677739781794497,8.94427190999916,False
906,154.2872492234337,0.18677739781794497,9.848857801796104,False
907,154.00705567924888,0.18677739781794497,8.06225774829855,False
908,154.32422655784134,0.18677739781794497,8.06225774829855,False
909,152.89119543943912,0.18677739781794497,8.06225774829855,False
910,152.7945278778964,0.18677739781794497,8.602325267042627,False
911,154.37985688678506,0.19280247516691093,9.394147114027968,False
912,152.636101796069,0.19280247516691093,8.5,False
913,153.84113625832512,0.19801335287412475,9.617692030835672,False
914,155.16654956764393,0.19801335287412475,9.300537618869138,False
915,154.656123655613,0.20322423058133854,9.86154146165801,False
916,155.0706152814338,0.20322423058133854,9.013878188659973,False
917,155.93428180880025,0.20322423058133854,9.86154146165801,False
918,153.97473459375,0.20322423058133854,10.404326023342406,False
919,155.0248435062961,0.20322423058133854,10.404326023342406,False
920,156.21031281739982,0.20322423058133854,10.735455276791944,False
921,156.04521503732835,0.20322423058133854,10.404326023342406,False
922,154.75444338695576,0.20322423058133854,11.01135777277262,False
923,154.61181534216135,0.1968734733756717,11.40175425099138,False
924,156.0271736925703,0.1968734733756717,11.40175425099138,False
925,156.44166548422842,0.1968734733756717,11.40175425099138,False
926,155.0585687225779,0.1968734733756717,11.661903789690601,False
927,156.3593293748363,0.1968734733756717,12.206555615733702,False
928,154.76330500133096,0.1968734733756717,12.806248474865697,False
929,154.92425985322166,0.2019215111545351,11.10180165558726,False
930,153.22213900557605,0.2019215111545351,10.965856099730654,False
931,145.81344802435902,0.2019215111545351,11.10180165558726,False
932,145.5185736269413,0.19540791402051783,10.700467279516348,False
933,148.5648339906832,0.19540791402051783,11.510864433221338,False
934,150.467170470878,0.19540791402051783,10.700467279516348,False
935,151.02108375146037,0.2019215111545351,11.10180165558726,False
936,152.10205804731683,0.2019215111545351,11.715374513859981,False
937,153.02691835309983,0.2019215111545351,11.715374513859981,False
938,153.7683470625402,0.2019215111545351,12.5,False
939,154.9079165380931,0.2019215111545351,11.715374513859981,False
940,154.88459548790198,0.20696954893339847,11.313708498984761,False
941,149.67294963774657,0.20696954893339847,12.806248474865697,False
942,152.89589410308056,0.21201758671226184,12.379418403139947,False
943,155.23221031108224,0.21201758671226184,12.379418403139947,False
944,155.52561514657745,0.21201758671226184,13.124404748406688,False
945,155.0988033662024,0.21201758671226184,12.5,False
946,156.14065274912164,0.21201758671226184,13.124404748406688,False
947,155.9988905358905,0.21201758671226184,13.901438774457844,False
948,154.22121985283593,0.21201758671226184,13.793114224133722,False
949,154.33520649973462,0.21201758671226184,13.0862523283024,False
950,154.81613648590593,0.21201758671226184,14.534441853748634,False
951,155.3203832375136,0.21201758671226184,14.5,False
952,153.7875726108024,0.21201758671226184,14.5,False
953,154.38843729413267,0.21201758671226184,15.20690632574555,False
954,156.03131236376515,0.21201758671226184,15.20690632574555,False
955,155.3962916228967,0.20696954893339847,14.212670403551895,False
956,153.90326379573466,0.20696954893339847,13.45362404707371,False
957,154.09025651867273,0.2019215111545351,12.379418403139947,False
958,154.67770116763103,0.20696954893339847,14.142135623730951,False
959,156.1880616717933,0.21201758671226184,14.5,False
960,153.43483047369168,0.21706562449112524,14.866068747318506,False
961,151.91683343337056,0.21706562449112524,14.866068747318506,False
962,154.30131899853507,0.21706562449112524,15.556349186104045,False
963,153.2720204379043,0.21706562449112524,15.620499351813308,False
964,155.0450816831756,0.21706562449112524,14.212670403551895,False
965,154.86610199388556,0.21706562449112524,15.556349186104045,False
966,136.05816105422218,0.21706562449112524,14.866068747318506,False
967,155.4662557382595,0.21706562449112524,15.620499351813308,False
968,153.67200799832068,0.21706562449112524,15.556349186104045,False
969,154.55723602203676,0.21706562449112524,15.556349186104045,False
970,152.93758693545956,0.21706562449112524,15.620499351813308,False
971,154.771472955465,0.21706562449112524,15.620499351813308,False
972,153.65380292393968,0.21706562449112524,16.278820596099706,False
973,154.90407719923513,0.21706562449112524,15.620499351813308,False
